Export;EXP-2024-001 (2024-05-16T10:58:09+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-04-23T18:00:00+01:00;2024-04-23T19:00:00+01:00;8.05;7.01;5.67;13.54;7.2;5.98;4.14;18.87;17.54;15.74;8.42;5.57;9;13.29;2.63;5.3;6.23;21.74;5.41;10.7;1.86;13.59;9.22;23.82;9.37;1.89;12.48;7.38;4.73;16.07;19.88;14.24;10.24;10.01;;5.74;15.62;8.75;7.54;7.34;1.08;3.38;1.96;9.95;4.98
NO2;uur;µg/m³;2024-04-23T19:00:00+01:00;2024-04-23T20:00:00+01:00;11.67;10.15;7.73;16.21;9.6;5.69;7.38;11.92;11.33;15.03;9;5.93;5.76;9.84;1.28;5.13;4.23;10.86;7.36;11.25;1.46;8.52;5.5;11.94;4.55;1.49;11.13;2.83;8.52;11.54;15.85;16.64;9.4;11.42;;9.58;21.87;14.65;6.36;2.62;1.17;5.66;1.16;11.29;2.6
NO2;uur;µg/m³;2024-04-23T20:00:00+01:00;2024-04-23T21:00:00+01:00;8.71;7.29;10.17;16.05;14.08;4.62;5.75;9.72;11.85;13.85;9.84;7.14;6.27;7.21;1.42;5.57;4.49;6.95;9.76;6.77;1.24;8.56;5.15;10.34;3.88;1.79;8.38;1.42;10.62;4.12;8.87;18.21;3.86;6.37;;5.88;16.41;11.62;6.23;2.18;1.32;3.72;1.54;8.19;2.25
NO2;uur;µg/m³;2024-04-23T21:00:00+01:00;2024-04-23T22:00:00+01:00;5.57;5.68;8.13;11.25;8.7;4.83;6.49;8.9;10.46;5.51;5.36;7.22;5.41;6.09;2.16;4.69;3.98;6.44;8.53;7.74;1.78;8.11;5.08;9.63;4.02;1.26;4.7;1.34;9;5.72;8.69;21.11;4.71;5.65;;2.36;19.2;10.01;2.47;2.53;1.09;2.07;1.23;12.95;2.88
NO2;uur;µg/m³;2024-04-23T22:00:00+01:00;2024-04-23T23:00:00+01:00;10.55;4.45;8.55;10.27;9.61;3.98;7.13;8.92;9.38;7.1;5.6;6.11;4.6;6.09;1.54;2.11;3.1;5.81;6.82;6.55;2.4;6.83;4.1;9.75;3.97;1.04;11.77;1.42;8.36;6.55;15.56;20.26;6.23;3.84;;2.42;14.01;7.8;2.23;2.42;0.91;1.8;1.13;4.23;1.34
NO2;uur;µg/m³;2024-04-23T23:00:00+01:00;2024-04-24T00:00:00+01:00;7.7;3.92;6.88;8.65;8.06;3.68;5.34;6.18;7.06;6.37;5.19;7.91;4.7;4.09;1.77;1.59;2.47;5.74;7.44;3.9;1.19;4.23;3.65;11.11;2.67;1.07;18.3;1.73;4.94;6.44;7.5;12.64;4.7;3.97;;1.79;11.91;6.57;2.27;2.85;0.79;1.42;1.15;3.8;1.9
NO2;uur;µg/m³;2024-04-24T00:00:00+01:00;2024-04-24T01:00:00+01:00;4.02;2.86;;5.9;5.86;4.76;4.19;6.74;7.99;4.24;5.28;5.53;4.12;7.01;1.38;2.21;1.9;4.99;6.71;5.41;2.07;2.35;2.38;6.25;;0.88;2.31;1.82;5.29;10.93;7.41;8.02;9.02;3.39;;1.93;8.82;6.07;2.57;2.1;0.92;1.28;1.45;3.12;1.72
NO2;uur;µg/m³;2024-04-24T01:00:00+01:00;2024-04-24T02:00:00+01:00;4.17;4.47;4.75;6.14;5.96;3.58;2.67;4.43;4.83;8.41;6.47;7.51;2.96;6.8;1.32;2.18;2.01;3.27;6.67;4.08;1.04;2.16;2.58;5.26;2.62;0.99;2.33;0.93;2.73;9.3;9.4;10.1;8.58;3.76;3.42;2.08;6.51;4.95;2.07;1.68;0.76;1.14;1.13;3.28;1.86
NO2;uur;µg/m³;2024-04-24T02:00:00+01:00;2024-04-24T03:00:00+01:00;4.05;7.85;4.02;4.96;6.09;3.98;2.87;4.99;4.75;7.13;6.27;7;3.83;3.88;1.7;4.13;1.89;2.8;10.67;3.98;1.06;2.14;2.39;5.06;1.66;0.77;4.54;0.87;1.84;6.54;6.02;5.98;5.72;2.12;2.64;1.73;7.7;6.29;2;1.53;0.9;1.09;1.19;2.58;1.14
NO2;uur;µg/m³;2024-04-24T03:00:00+01:00;2024-04-24T04:00:00+01:00;2.62;3.28;3.83;5.2;2.95;3.68;2.32;6.31;6.09;10.72;6.11;4.26;3.6;3.38;1.01;3.17;2.4;3.05;7.35;6.52;0.7;3.9;3.93;8.69;2.49;0.94;2.7;0.81;2.53;4.2;7.66;7.73;4.09;2.11;2.28;2.25;8.47;7.06;1.78;1.63;0.8;0.89;1.19;2.43;1.32
NO2;uur;µg/m³;2024-04-24T04:00:00+01:00;2024-04-24T05:00:00+01:00;3.72;3.08;2.6;7.73;5.73;4.12;2.28;7.98;9.74;14.36;7.33;4.75;3.83;3.7;1.17;6.86;2.69;6.06;7.42;6.14;0.99;5.5;7.04;22.4;3.76;0.98;1.73;0.99;1.72;6.79;6.73;13.05;6.26;2.6;3.78;3.52;13.32;6.58;2.38;1.67;0.89;1.06;2.22;3.79;1.41
NO2;uur;µg/m³;2024-04-24T05:00:00+01:00;2024-04-24T06:00:00+01:00;4.46;4.28;3.1;25.16;6.63;6.39;2.97;12.59;17.09;51.07;18.1;7.16;4.48;6.53;1.63;3.47;3.77;11.36;18.38;22.06;0.91;8.71;8.94;23.87;5.29;2.37;3.42;2.09;2.09;14.4;9.72;27.98;9.07;2.91;3.12;3.46;17.14;10.57;3.39;2.87;0.84;1.24;1.44;11.29;2.39
NO2;uur;µg/m³;2024-04-24T06:00:00+01:00;2024-04-24T07:00:00+01:00;6.46;6.41;7.68;16.74;10.22;9.16;4.22;19.03;23.54;45.95;21.54;7.77;8.67;6.59;2.57;3.87;6.46;10.01;13.65;22.18;1.08;11.87;10.68;23.53;5.86;1.87;6.57;2.32;3.7;40.48;22.75;32.97;18.82;5.2;5.75;5.98;26.55;14.23;5.27;3.96;1;1.68;1.66;21.65;9.21
NO2;uur;µg/m³;2024-04-24T07:00:00+01:00;2024-04-24T08:00:00+01:00;9.87;6.03;9.04;19.4;11.04;10.26;4.03;15.74;22.52;23.93;17.1;4.88;7.77;6.11;2.03;2.87;7.02;11.79;14.87;12.95;0.86;13.93;12.36;19.78;9.01;2.31;16.87;1.88;1.86;30.13;21.56;22.11;23.55;4.14;6.65;6.12;33.86;17.2;4.18;3.83;1.44;2.03;2.15;17.5;5.2
NO2;uur;µg/m³;2024-04-24T08:00:00+01:00;2024-04-24T09:00:00+01:00;5.1;4.64;5.86;14.53;10.84;9.55;3.62;19.66;18.1;15.08;11.16;7.51;6.72;5.37;1.46;2.6;5.91;10.01;8.83;15.24;0.9;11.94;7.97;16.24;5.07;1.72;11.79;1.93;4.67;14.24;11.43;21.65;11.97;3.1;5.98;5.74;21.23;12.2;4.36;2.55;1.64;1.9;1.91;11.38;3.82
NO2;uur;µg/m³;2024-04-24T09:00:00+01:00;2024-04-24T10:00:00+01:00;5.29;4.36;6.52;10.94;7.32;8.63;2.01;19.41;13.61;16.56;8.01;4.47;6.68;3.83;1.68;1.83;5.15;9.99;8.71;11.83;0.97;11.27;6.06;12.41;5.54;1.8;10.96;2.7;5.81;12.82;15.74;16.5;10.88;4.35;4.08;3.37;21.69;13.2;4.02;2.44;1.4;2.11;1.54;13.73;1.88
NO2;uur;µg/m³;2024-04-24T10:00:00+01:00;2024-04-24T11:00:00+01:00;4.56;3.52;4.25;9.36;5.46;4.7;2.73;18.48;10.94;12.77;6.55;5.16;4.63;3.26;1.24;1.73;5.49;7.18;5.22;6.27;0.8;12.04;7.98;12.68;6.25;1.43;6.79;2.12;4.39;7.74;8.82;11.79;5.37;3.64;;4.04;34.6;9.98;1.91;3.36;1.48;1.42;1.6;13.14;1.28
NO2;uur;µg/m³;2024-04-24T11:00:00+01:00;2024-04-24T12:00:00+01:00;5.41;2.59;3.57;12.21;5.32;3.78;2.65;24.63;13.2;8.35;4.52;4.23;2.47;3.76;1.24;1.67;6.4;9.04;6.97;8.27;1.15;13.17;7.15;;6.43;1.57;4.09;1.29;3.18;6.45;9.97;12.71;4.65;3.67;;2.76;20.18;9.04;2.66;2.04;1.51;1.44;1.5;11.74;1.01
NO2;uur;µg/m³;2024-04-24T12:00:00+01:00;2024-04-24T13:00:00+01:00;5.58;3.08;2.98;13.19;6.14;3.1;2.06;15.37;12.7;11.88;5.72;3.41;2.58;5.64;1.01;1.94;5.61;8.03;7.14;5.38;1.04;10.25;5;;4.36;1.53;3.82;1.41;2.55;5.72;10.25;13.31;3.77;2.87;;2.01;24.63;9.67;2.37;2.23;1.44;1.31;1.13;14.7;0.87
NO2;uur;µg/m³;2024-04-24T13:00:00+01:00;2024-04-24T14:00:00+01:00;3.89;3.57;2.66;11.68;5.66;4.13;2.51;11.13;10.75;10.46;6.7;4.78;3.05;5.7;1.42;2.87;4.84;7.13;4.23;6.68;1.02;8.07;4.87;9.47;4.91;1.46;7.01;1.3;4.85;5.92;7.21;16.78;3.61;2.79;4.54;1.69;18.76;9.66;2.15;2.87;1.38;0.86;1.17;12.84;0.92
NO2;uur;µg/m³;2024-04-24T14:00:00+01:00;2024-04-24T15:00:00+01:00;4.47;3.05;2.63;12.11;4.58;4;2.32;10.1;13.77;15.4;5.64;3.71;3.07;5.41;2.31;2.2;3.95;5.87;5.59;4.57;1;7.19;4.69;10.43;3.71;1.68;6.56;1.01;3.4;6.23;9.84;15.49;4.02;4.08;3.04;2.88;20.2;7.14;1.66;2.39;1.12;0.91;1.42;12.25;1.06
NO2;uur;µg/m³;2024-04-24T15:00:00+01:00;2024-04-24T16:00:00+01:00;5.28;3.23;3.21;16.82;5.01;3.33;3;5.95;16.72;8.35;4.32;3.22;2.69;4.26;2.09;2.09;3.28;4.93;4.17;5.13;0.8;7.86;5.05;9.08;3.28;2.34;3.63;0.98;3.77;6.38;11.52;21.3;4.76;6.03;3.43;3.02;21.18;8.74;1.45;2.18;1.27;1.39;1.42;14.69;1.3
NO2;uur;µg/m³;2024-04-24T16:00:00+01:00;2024-04-24T17:00:00+01:00;7.78;2.45;3.43;14.39;5.27;3.21;2.9;8.93;15.67;7.08;3.55;3.23;3.19;4.32;1.07;1.91;3.38;4.16;4.92;4.63;1.01;7.78;4.41;9.23;3.91;2.48;3.29;1.09;1.88;6.26;11.52;14.25;5.38;2.69;2.54;4.84;19.16;7.38;1.05;2.03;1.22;1.89;1.48;12.78;1.14
NO2;uur;µg/m³;2024-04-24T17:00:00+01:00;2024-04-24T18:00:00+01:00;6.24;2.24;4.12;8.61;5.42;2.63;3.34;10.4;13.76;6.43;3.31;3.75;5.36;11.94;1.63;1.52;3.3;4.11;4.39;4.93;1.02;8.92;4.92;9.36;3.8;2.08;7.03;1.2;2.84;4.38;8.88;17.79;4.49;2.1;3.06;2.59;15.7;8.28;1.07;1.98;1.72;1.52;1.34;11.71;1.74
NO2;uur;µg/m³;2024-04-24T18:00:00+01:00;2024-04-24T19:00:00+01:00;5.09;2.55;4.5;13.63;4.24;2.61;3.13;7.76;10.65;5.05;4.48;4.26;2.54;11.02;2.06;3.33;4.21;3.72;4.73;6.05;1.49;8.73;5.1;8.61;3.89;1.91;11.13;1.2;7.22;4.56;8.46;17.42;4.03;3.97;2.57;2.76;14.62;8.31;1.25;3.97;1.79;1.45;1.55;17.7;2
NO2;uur;µg/m³;2024-04-24T19:00:00+01:00;2024-04-24T20:00:00+01:00;4.81;2.21;4.8;13.83;6.4;4.51;3.24;10.29;10.36;6.33;3.75;5.46;2.37;4.97;0.97;2.26;4.59;5.39;9.79;6.61;1.14;9.71;6.39;11.71;4.51;1.6;11.63;1.69;5.55;4.4;7.4;18.79;3.25;6.19;2.42;4.29;15.22;9.13;1.37;2.33;1.73;1.54;1.78;13.15;3.02
NO2;uur;µg/m³;2024-04-24T20:00:00+01:00;2024-04-24T21:00:00+01:00;5.38;3.44;4.38;9.75;5.78;4.41;3.33;10.23;8.85;11.93;9.04;7.88;2.76;3.52;0.81;4.83;5.29;6.93;13.45;4.64;1.59;10.51;5.44;13.92;6.67;1.14;9.42;2.94;9.12;6.94;10.2;15.27;4.82;4.82;3.72;3.75;16.24;10.77;2.79;2.87;1.86;1.81;1.76;11.48;3.74
NO2;uur;µg/m³;2024-04-24T21:00:00+01:00;2024-04-24T22:00:00+01:00;4.47;3.04;5.8;10.49;7.06;4.54;1.76;11.85;15.35;12.08;6;6.01;3.61;2.8;1.06;3.73;5.05;7.57;6.4;7.87;1.46;10.73;8.3;9.79;6.32;1.3;9.05;1.77;8.61;16.14;15.69;18.34;8.5;6.08;3.97;2.08;15.6;8.63;2.74;2.94;1.95;1.72;2.24;8.97;3.19
NO2;uur;µg/m³;2024-04-24T22:00:00+01:00;2024-04-24T23:00:00+01:00;3.87;3.1;7.22;10.55;7.35;4.97;2.27;10.61;15.27;26.17;11.74;2.41;4.43;5.52;1.55;1.74;4.07;7.05;6.21;13.54;1.25;8.18;5.87;12.51;4.67;1.62;7.53;3.03;11.77;21.15;21.66;24.03;10.84;5.24;4.21;1.98;12.8;6.93;2.96;2.7;1.51;1.4;1.92;10.63;2.55
NO2;uur;µg/m³;2024-04-24T23:00:00+01:00;2024-04-25T00:00:00+01:00;3.13;4.02;8.82;10.76;9.72;6.09;2.46;10.88;9.08;15.47;8.81;3.51;5.53;6.28;1.87;1.35;3.38;11.35;9.65;19.25;1.13;5.75;4.14;9.58;3.39;0.92;6.02;1.88;7.48;25.64;27.01;18.22;13.67;4.25;3.78;1.93;11.53;7.82;2.4;2.49;1.35;1.57;1.92;5.98;1.74
NO2;uur;µg/m³;2024-04-25T00:00:00+01:00;2024-04-25T01:00:00+01:00;6.39;8.9;8.95;9.29;9.51;5.83;4.22;8.03;6.82;7.03;5.09;5;6.6;8.53;2.57;1.93;3.38;7.64;15.88;15.9;1.13;4.66;;18.96;;1;13.45;1.76;1.29;17.85;32.58;10.56;16.72;3.39;;3.35;8.97;6.57;2.3;1.75;1.54;2.11;2.07;6.91;2.07
NO2;uur;µg/m³;2024-04-25T01:00:00+01:00;2024-04-25T02:00:00+01:00;6.89;8.05;7.58;9.21;8.4;3.5;4.23;7.13;6.89;7.94;7.73;4.28;5.28;7.34;2.3;2.15;4.12;5.35;11.1;14.34;0.83;5.27;4.19;23.99;3.75;1.84;13.13;2.2;2.26;7.91;9.35;8.63;7.44;2.16;;3.68;9.5;7.71;1.46;1.4;1.22;2.1;1.81;4.26;2.1
NO2;uur;µg/m³;2024-04-25T02:00:00+01:00;2024-04-25T03:00:00+01:00;8.74;8.16;6.05;8.2;6.65;2.97;6.86;4.9;4.4;5.18;6.94;4.53;3.18;6.85;2;2.36;2.99;6.76;9.99;9.05;0.8;4.22;6.83;24.37;3.93;1.86;3.7;2.41;2.52;9.63;6.52;12.52;7.2;2.36;;6.99;10.31;9.44;1.44;2.31;1.3;1.76;1.4;4.91;1.54
NO2;uur;µg/m³;2024-04-25T03:00:00+01:00;2024-04-25T04:00:00+01:00;7.76;7.37;4.96;7.75;6.69;4.93;19.24;4.27;6.43;6.8;6.01;2.87;2.64;6.82;1.36;2.75;3.55;10.67;8.32;16.96;1.06;5.91;11.23;35.87;5.65;2.56;5.5;2.21;2.87;11.86;8.82;13.89;9.78;3.47;;5.98;10.73;9.04;1.98;2.02;1.46;1.68;1.48;3.03;1.54
NO2;uur;µg/m³;2024-04-25T04:00:00+01:00;2024-04-25T05:00:00+01:00;5.9;6.84;4.55;8.02;7.03;7.76;14.4;5.91;10.68;23.74;16.46;3.94;5.61;6.56;2.14;3.03;4.9;11.59;13.33;18.17;0.92;9.58;16.94;45.79;23.47;4.28;9.72;3.46;3.07;10.96;18.84;22.14;6.14;2.56;;5.6;13.64;11.52;2.61;2.22;1.09;1.65;1.44;4.84;3.06
NO2;uur;µg/m³;2024-04-25T05:00:00+01:00;2024-04-25T06:00:00+01:00;6.94;7.69;7.47;12.6;6.52;14.49;16.4;11.28;23.63;34.47;16.27;5.88;9.39;5.67;2.28;3.02;6.87;13.04;5.07;25.87;1;24.15;31.59;52.37;36.58;6.68;18.77;6.38;6.69;26.67;30.96;36.5;15.02;10.16;;7.19;27.3;14.73;3.64;5.31;1.58;1.73;1.89;13.44;8.33
NO2;uur;µg/m³;2024-04-25T06:00:00+01:00;2024-04-25T07:00:00+01:00;12.34;10.89;7.62;20.73;11.39;18.85;16.46;19.73;39.09;41.57;20.55;6.08;19.57;10.22;2.19;6.32;9.37;48.53;9.44;24.28;1.15;21.25;42.28;58.51;29.9;20.25;29.98;9.17;10.86;36.18;44.76;35.56;19.12;17.87;;9.08;26.97;17.89;5.63;5.94;1.48;2.64;2.81;25.05;10.72
NO2;uur;µg/m³;2024-04-25T07:00:00+01:00;2024-04-25T08:00:00+01:00;12.03;13.97;8.31;15.1;12.3;11.69;9.38;19.16;38.07;34.5;23.61;8.34;14.61;12.18;7.18;9;26.22;27.78;6.11;24.58;2.44;33.82;29.14;40.82;44.15;23.26;22.26;7.64;18.61;31.37;36.34;32.69;16.66;16.14;;10.16;26;15.9;7.57;5.98;2.03;2.87;3.19;30.36;13.28
NO2;uur;µg/m³;2024-04-25T08:00:00+01:00;2024-04-25T09:00:00+01:00;11.65;11.58;7.6;9.56;9.29;14.15;9.69;16.93;29.19;29.59;17.91;5.1;13.84;10.47;9.61;10.97;8.87;41.45;5.56;13.09;1.41;23.74;31.25;24.86;36.97;11.33;15.16;7.57;8.63;23.7;23.38;28.33;15.46;9.21;;9.58;23.62;14.59;5.5;6.42;1.88;3.46;2.67;22.31;7.47
NO2;uur;µg/m³;2024-04-25T09:00:00+01:00;2024-04-25T10:00:00+01:00;8.28;10.16;5.28;11.55;9.07;9.67;12.38;15.85;22.51;26.51;11.36;6.98;10.26;8.24;11.47;11.17;8.33;22.8;5.11;8.48;1.99;23.34;13.03;33.06;20.86;5.58;14.34;4.39;5.31;19.66;20.85;21.59;10.14;10.95;;6.14;17.6;9.43;4.81;4.07;2.58;3.53;1.93;10.05;5.09
NO2;uur;µg/m³;2024-04-25T10:00:00+01:00;2024-04-25T11:00:00+01:00;7.56;8.86;4.74;9.23;7.4;13.26;15.79;11.28;20.81;25.77;14.39;8.1;9.33;7.69;13.42;9.36;7.54;20.18;7.85;11.99;6.47;19.84;12.93;41.7;29.02;8.26;15.34;6.56;8.35;25.58;25.46;19.97;16.63;8.19;;4.49;17.3;10.15;4.32;4.13;3.29;2.42;2.76;11.03;4.02
NO2;uur;µg/m³;2024-04-25T11:00:00+01:00;2024-04-25T12:00:00+01:00;5.98;5.1;2.98;8.69;7.1;10.7;12.44;9.99;20.22;21.98;11.88;8.79;6.53;8.22;8.92;5.35;7.69;21.04;8.62;11.41;2.02;17.56;8.63;29.98;31.93;9.49;11.65;4.79;10.72;24.32;22.82;26.17;13.38;8.79;;6.7;17.3;8.92;3.91;3.69;1.77;3.13;1.46;11.31;2.54
NO2;uur;µg/m³;2024-04-25T12:00:00+01:00;2024-04-25T13:00:00+01:00;5.58;7.09;4.03;9.25;5.83;7.22;9.72;9.95;17.99;22.62;12.01;6.65;5.44;8.56;5.72;3.87;9.3;18.98;6.51;8.89;2.63;13.56;7.87;22.54;23.98;12.73;9.19;5.55;6.3;19.37;21.73;18.79;10.92;7.96;;5.37;19.76;11.33;3.89;3.99;2.24;2.64;2.37;10.56;3.19
NO2;uur;µg/m³;2024-04-25T13:00:00+01:00;2024-04-25T14:00:00+01:00;6.93;6.52;3.93;9.21;6.66;4.61;8.88;9.41;18.34;18.18;8.77;5.71;4.81;7.87;4.92;4.05;12.15;16.63;5.13;10.31;7.35;14.88;8.63;26.42;26.13;3.93;10.47;6.92;5.1;13.28;14.34;16.44;6.28;6.07;;5.33;20.29;13.96;5.01;5.86;5.4;3.17;2.27;17.23;6.93
NO2;uur;µg/m³;2024-04-25T14:00:00+01:00;2024-04-25T15:00:00+01:00;6.03;3.78;2.88;9.35;4.03;3.73;7.43;7.38;17.49;22.92;10.86;6.02;3.62;4.14;4.35;4.72;12.97;19.06;7.88;11.32;8.39;17.35;10.31;29.39;32.61;11.75;15.46;6.86;5.71;15.77;16.37;21.28;7.87;8.95;;7.06;14.64;8.48;3.98;6.33;5.58;3.55;2.12;20.4;3.64
NO2;uur;µg/m³;2024-04-25T15:00:00+01:00;2024-04-25T16:00:00+01:00;5.48;5;4.77;10.33;6.09;6.25;8.91;9.73;20.14;25.24;13.89;5.88;5.7;4.87;5.53;5.98;13.36;25.66;8.68;11.91;9.21;18.65;10.88;28.85;32.9;14.68;16.82;6.31;6.29;21.85;23.72;23.65;11.45;9.91;;7.4;14.35;7.15;6.08;6.4;7.53;4.52;2.99;17.09;3.89
NO2;uur;µg/m³;2024-04-25T16:00:00+01:00;2024-04-25T17:00:00+01:00;6.4;5.5;3.42;10.65;5.86;5.79;13.24;11.98;20.02;23.03;13.02;7.85;6.74;5.83;8.94;7.18;12.89;21.64;8.92;11.46;7.86;16.68;9.41;27.24;32.62;14.36;15.79;8.49;7.41;21.98;25.24;26.93;12.46;9.6;;5.82;18.16;8.71;9.07;5.04;7.92;4.11;4.12;16.5;4.86
NO2;uur;µg/m³;2024-04-25T17:00:00+01:00;2024-04-25T18:00:00+01:00;6.14;5.34;4.46;11.73;7.33;6.21;15.69;11.98;17.69;27.14;11.9;12.36;7.66;7.55;10.23;4.45;19.78;30.12;9.97;17.47;7.21;23.65;13.52;27.92;33.69;21.3;13.04;8.41;7.95;23.75;27.15;25.31;12.67;11.19;;6.36;15.79;9.23;6.8;5.99;6.07;5.17;5.68;17.57;7.18
NO2;uur;µg/m³;2024-04-25T18:00:00+01:00;2024-04-25T19:00:00+01:00;6.49;5.24;6.68;12.17;8.95;6.74;14.31;10.33;15.64;23.73;11.97;11.05;7.64;7.79;10.01;5.7;15.92;23.29;10.34;16.68;5.58;28.86;18.65;28.12;29.22;10.82;15.3;9.73;10.44;32.17;42.71;30.83;21.46;12.25;5.21;7.03;17.45;11.91;5.05;6.26;7.02;6.76;6.69;19.92;8.47
NO2;uur;µg/m³;2024-04-25T19:00:00+01:00;2024-04-25T20:00:00+01:00;8.3;5.81;7.46;10.07;8.04;7.24;19.06;11.22;12.92;17.3;13.07;6.65;9.47;8.65;7.65;6.3;14.48;16.74;6.39;23.14;7.33;32.27;17.23;25.55;24.16;17.71;14.94;8.06;6.84;25.51;35.03;19.67;18.71;11.83;4.95;7.49;14.92;13.05;6.14;6.57;7.07;6.62;5.43;19.8;8.5
NO2;uur;µg/m³;2024-04-25T20:00:00+01:00;2024-04-25T21:00:00+01:00;7.16;6.91;4.11;9.26;6.29;7.21;17.52;11.76;14.34;17.71;14.61;4.74;7.83;8.64;4.04;6.33;17.29;26.25;5.07;18.67;5.46;33.79;21.98;45.92;27.95;13.42;15.44;7.78;6.74;32.51;34.71;32.31;15.72;10.3;3.88;7.89;14.06;10.95;5.78;5.62;4.28;5.82;5.19;19.07;7.32
NO2;uur;µg/m³;2024-04-25T21:00:00+01:00;2024-04-25T22:00:00+01:00;6.03;6.98;3.98;7.22;5.4;5.32;12.4;10.97;12.46;15.93;9.37;5.37;7.46;8.1;4.08;6.63;11.4;31.38;5.36;11.41;3.47;25.86;31.78;47.85;16.24;12.45;19.2;8.09;6.55;32.32;39.49;30.55;20.68;13.13;4.14;8.49;13.45;9.96;4.68;6.01;3.65;5.82;5.33;11.46;5.39
NO2;uur;µg/m³;2024-04-25T22:00:00+01:00;2024-04-25T23:00:00+01:00;4.41;6.32;3.2;5.81;5.07;6.4;6.58;10.09;12.85;22;10.13;5.11;7.31;7.2;3.57;6.71;9.63;34.39;5.97;10.47;2.8;22.81;23.04;52.91;22.61;22.73;14.76;8.29;9.12;26.73;27.63;30.24;21.69;13.81;4.72;6.99;17.83;10.47;5.29;6.56;5.65;4.24;5.13;13.05;5.74
NO2;uur;µg/m³;2024-04-25T23:00:00+01:00;2024-04-26T00:00:00+01:00;4.14;5.86;2.97;4.02;4.83;7.57;10.58;11.12;15.07;14.89;12.89;5.74;7.17;6.33;3.25;6.21;8.12;22.29;4.07;9.29;1.68;22.14;18.74;31.01;23.55;9.15;8.96;8.85;12.58;19.56;22.87;23.34;13.94;9.65;5.31;7.35;18.09;10.11;6.8;5.82;5.83;4.35;4.88;14.32;6.12
NO2;uur;µg/m³;2024-04-26T00:00:00+01:00;2024-04-26T01:00:00+01:00;4.3;5.28;2.38;4.09;3.83;7.16;16.41;9.32;11.61;10.13;9.59;5.12;6.63;6.59;2.44;4.42;4.92;18.98;2.96;6.04;1.11;14.21;;;;11.21;3.2;10.88;12.49;12.6;14.85;12.74;10.92;10.15;4.92;6.09;8.78;6.73;4.77;6.61;4.08;4.85;5.02;9.54;5
NO2;uur;µg/m³;2024-04-26T01:00:00+01:00;2024-04-26T02:00:00+01:00;3.75;5.09;2.66;3.51;3.93;5.98;7.45;9.56;10.46;9.45;8.64;3.37;6.64;5.57;2.04;3.96;6.56;26.39;3.3;5.15;1.44;13.08;;15.34;14.32;5;2.65;11.35;10.84;10.06;11.73;12.55;7.88;8.16;4.62;6.21;7.7;5.99;3.68;5.93;3.03;4.67;3.96;7.18;4.33
NO2;uur;µg/m³;2024-04-26T02:00:00+01:00;2024-04-26T03:00:00+01:00;4.52;5.43;3;3.53;3.61;5.58;4.15;7.54;11.37;11.28;6.62;3.55;6.81;5.04;1.73;4.43;11.09;34.61;3.07;5.76;1.31;23.84;;32.39;28.67;4.67;3.35;8.36;9.31;8.43;10.36;11.36;7.03;5.5;4.56;4.62;7.61;4.93;3.12;4.99;3.84;3.79;3.86;9.02;4.02
NO2;uur;µg/m³;2024-04-26T03:00:00+01:00;2024-04-26T04:00:00+01:00;5.07;8.38;3.12;3.22;5.3;4.89;3.6;12.18;11.35;12.06;7.68;4;6.16;4.46;1.85;16.81;3.88;34.86;4.35;8.22;1.36;24.22;;44.91;31.58;6.47;4.18;7.82;10.49;9.28;10.98;15.73;10.16;7.95;4.26;5.18;7.45;5.37;3.47;5.8;3.49;3.79;4.04;9.31;3.88
NO2;uur;µg/m³;2024-04-26T04:00:00+01:00;2024-04-26T05:00:00+01:00;5.37;13.26;3.21;4.65;6.29;4.36;3.36;14.52;18.33;20.82;8.22;3.58;7.73;3.85;1.95;19.01;5.76;48.22;12.24;10.83;1.17;13.99;;48.69;24.14;9.59;7.14;6.42;11.35;10;15.44;26.84;8.93;9.9;5.27;6.57;9;7.44;3.61;7.29;2.46;3.59;4.36;10.54;6.01
NO2;uur;µg/m³;2024-04-26T05:00:00+01:00;2024-04-26T06:00:00+01:00;7.78;10.02;4.53;6.53;5.79;3.83;3.97;17.31;24.4;42.09;15.08;5.29;11.57;4.47;2.56;6.65;6.36;65.38;15.71;20.29;1.2;17.36;;60.44;25.83;23.67;19.06;10.12;11.62;20.17;31.33;32.78;10.76;9.01;4.12;11.35;17.53;7.58;5.15;8.89;3.17;3.04;5.56;21.16;9.49
NO2;uur;µg/m³;2024-04-26T06:00:00+01:00;2024-04-26T07:00:00+01:00;12.71;11.21;6.96;18.93;11.21;8.2;11.22;15.75;39.89;50.4;23.04;6.82;15.35;5.7;2.33;4.97;7.29;48.05;9.49;27.11;1.87;26.25;;75.08;39.01;14.83;25.99;12.06;15.87;30.81;52.78;27.75;20.13;15.59;4.8;13.39;29.51;14.26;4.84;8.53;2.71;4.46;5.78;20.89;11.51
